Date,Open,High,Low,Close*,Adj Close**
27-Feb-06,"1,289.43","1,297.57","1,289.43","1,294.12","1,294.12"
28-Feb-06,"1,294.12","1,294.12","1,278.66","1,280.66","1,280.66"
1-Mar-06,"1,280.66","1,291.80","1,280.66","1,291.24","1,291.24"
2-Mar-06,"1,291.24","1,291.24","1,283.21","1,289.14","1,289.14"
3-Mar-06,"1,289.14","1,297.33","1,284.20","1,287.23","1,287.23"
6-Mar-06,"1,287.23","1,288.23","1,275.67","1,278.26","1,278.26"
7-Mar-06,"1,278.26","1,278.26","1,271.11","1,275.88","1,275.88"
8-Mar-06,"1,275.88","1,280.33","1,268.42","1,278.47","1,278.47"
9-Mar-06,"1,278.47","1,282.74","1,272.23","1,272.23","1,272.23"
10-Mar-06,"1,272.23","1,284.37","1,271.11","1,281.42","1,281.42"
13-Mar-06,"1,281.58","1,287.37","1,281.58","1,284.13","1,284.13"
14-Mar-06,"1,284.13","1,298.14","1,282.67","1,297.48","1,297.48"
15-Mar-06,"1,297.48","1,304.40","1,294.97","1,303.02","1,303.02"
16-Mar-06,"1,303.02","1,310.45","1,303.02","1,305.33","1,305.33"
17-Mar-06,"1,305.33","1,309.79","1,305.32","1,307.25","1,307.25"
20-Mar-06,"1,307.25","1,310.00","1,303.59","1,305.08","1,305.08"
21-Mar-06,"1,305.08","1,310.88","1,295.82","1,297.23","1,297.23"
22-Mar-06,"1,297.23","1,305.97","1,295.81","1,305.04","1,305.04"
23-Mar-06,"1,305.04","1,305.04","1,298.11","1,301.67","1,301.67"
24-Mar-06,"1,301.67","1,306.53","1,298.89","1,302.95","1,302.95"
27-Mar-06,"1,302.95","1,303.74","1,299.09","1,301.61","1,301.61"
28-Mar-06,"1,301.61","1,306.24","1,291.84","1,293.23","1,293.23"
29-Mar-06,"1,293.23","1,305.60","1,293.23","1,302.89","1,302.89"
30-Mar-06,"1,302.89","1,310.15","1,296.72","1,300.25","1,300.25"
31-Mar-06,"1,300.25","1,303.00","1,294.87","1,294.87","1,294.87"
3-Apr-06,"1,302.88","1,309.19","1,296.65","1,297.81","1,297.81"
4-Apr-06,"1,297.81","1,307.55","1,294.71","1,305.93","1,305.93"
5-Apr-06,"1,305.93","1,312.81","1,304.82","1,311.56","1,311.56"
6-Apr-06,"1,311.56","1,311.99","1,302.44","1,309.04","1,309.04"
7-Apr-06,"1,309.04","1,314.07","1,294.18","1,295.50","1,295.50"
10-Apr-06,"1,295.51","1,300.74","1,293.17","1,296.62","1,296.62"
11-Apr-06,"1,296.60","1,300.71","1,282.96","1,286.57","1,286.57"
12-Apr-06,"1,286.57","1,290.93","1,286.45","1,288.12","1,288.12"
13-Apr-06,"1,288.12","1,292.09","1,283.37","1,289.12","1,289.12"
17-Apr-06,"1,289.12","1,292.45","1,280.74","1,285.33","1,285.33"
18-Apr-06,"1,285.33","1,309.02","1,285.33","1,307.28","1,307.28"
19-Apr-06,"1,307.65","1,310.39","1,302.79","1,309.93","1,309.93"
20-Apr-06,"1,309.93","1,318.16","1,306.38","1,311.46","1,311.46"
21-Apr-06,"1,311.46","1,317.67","1,306.59","1,311.28","1,311.28"
24-Apr-06,"1,311.28","1,311.28","1,303.79","1,308.11","1,308.11"
25-Apr-06,"1,308.11","1,310.79","1,299.17","1,301.74","1,301.74"
26-Apr-06,"1,301.74","1,310.97","1,301.74","1,305.41","1,305.41"
27-Apr-06,"1,305.41","1,315.00","1,295.57","1,309.72","1,309.72"
28-Apr-06,"1,309.72","1,316.04","1,306.16","1,310.61","1,310.61"
1-May-06,"1,310.61","1,317.21","1,303.46","1,305.19","1,305.19"
2-May-06,"1,305.19","1,313.66","1,305.19","1,313.21","1,313.21"
3-May-06,"1,313.21","1,313.47","1,303.92","1,308.12","1,308.12"
4-May-06,"1,307.85","1,315.14","1,307.85","1,312.25","1,312.25"
5-May-06,"1,312.25","1,326.53","1,312.25","1,325.76","1,325.76"
8-May-06,"1,325.76","1,326.70","1,322.87","1,324.66","1,324.66"
9-May-06,"1,324.66","1,326.60","1,322.48","1,325.14","1,325.14"
10-May-06,"1,324.57","1,325.51","1,317.44","1,322.85","1,322.85"
11-May-06,"1,322.63","1,322.63","1,303.45","1,305.92","1,305.92"
12-May-06,"1,305.88","1,305.88","1,290.38","1,291.24","1,291.24"
15-May-06,"1,291.19","1,294.81","1,284.51","1,294.50","1,294.50"
16-May-06,"1,294.50","1,297.88","1,288.51","1,292.08","1,292.08"
17-May-06,"1,291.73","1,291.73","1,267.31","1,270.32","1,270.32"
18-May-06,"1,270.25","1,274.89","1,261.75","1,261.81","1,261.81"
19-May-06,"1,261.81","1,272.15","1,256.28","1,267.03","1,267.03"
22-May-06,"1,267.03","1,268.77","1,252.98","1,262.07","1,262.07"
23-May-06,"1,262.06","1,273.67","1,256.15","1,256.58","1,256.58"
24-May-06,"1,256.56","1,264.53","1,245.34","1,258.57","1,258.57"
25-May-06,"1,258.41","1,273.26","1,258.41","1,272.88","1,272.88"
26-May-06,"1,272.71","1,280.54","1,272.50","1,280.16","1,280.16"
30-May-06,"1,280.04","1,280.04","1,259.87","1,259.87","1,259.87"
31-May-06,"1,259.38","1,270.09","1,259.38","1,270.09","1,270.09"
1-Jun-06,"1,270.05","1,285.71","1,269.19","1,285.71","1,285.71"
2-Jun-06,"1,285.71","1,290.68","1,280.22","1,288.22","1,288.22"
5-Jun-06,"1,288.16","1,288.16","1,264.66","1,265.29","1,265.29"
6-Jun-06,"1,265.23","1,269.88","1,254.46","1,263.85","1,263.85"
7-Jun-06,"1,263.61","1,272.47","1,255.77","1,256.15","1,256.15"
8-Jun-06,"1,256.08","1,259.85","1,235.18","1,257.93","1,257.93"
9-Jun-06,"1,257.93","1,262.58","1,250.03","1,252.30","1,252.30"
12-Jun-06,"1,252.27","1,255.22","1,236.43","1,237.44","1,237.44"
13-Jun-06,"1,236.08","1,243.37","1,222.52","1,223.69","1,223.69"
14-Jun-06,"1,223.66","1,231.46","1,219.29","1,230.04","1,230.04"
15-Jun-06,"1,230.01","1,258.64","1,230.01","1,256.16","1,256.16"
16-Jun-06,"1,256.16","1,256.27","1,246.33","1,251.54","1,251.54"
19-Jun-06,"1,251.54","1,255.93","1,237.17","1,240.13","1,240.13"
20-Jun-06,"1,240.12","1,249.01","1,238.87","1,240.12","1,240.12"
21-Jun-06,"1,240.09","1,257.96","1,240.09","1,252.20","1,252.20"
22-Jun-06,"1,251.92","1,251.92","1,241.53","1,245.60","1,245.60"
23-Jun-06,"1,245.59","1,253.13","1,241.43","1,244.50","1,244.50"
26-Jun-06,"1,244.50","1,250.92","1,243.68","1,250.56","1,250.56"
27-Jun-06,"1,250.55","1,253.37","1,238.94","1,239.20","1,239.20"
28-Jun-06,"1,238.99","1,247.06","1,237.59","1,246.00","1,246.00"
29-Jun-06,"1,245.94","1,272.88","1,245.94","1,272.87","1,272.87"
30-Jun-06,"1,272.86","1,276.30","1,270.20","1,270.20","1,270.20"
3-Jul-06,"1,270.06","1,280.38","1,270.06","1,280.19","1,280.19"
5-Jul-06,"1,280.05","1,280.05","1,265.91","1,270.91","1,270.91"
6-Jul-06,"1,270.58","1,278.32","1,270.58","1,274.08","1,274.08"
7-Jul-06,"1,274.08","1,275.38","1,263.13","1,265.48","1,265.48"
10-Jul-06,"1,265.46","1,274.06","1,264.46","1,267.34","1,267.34"
11-Jul-06,"1,267.26","1,273.64","1,259.65","1,272.43","1,272.43"
12-Jul-06,"1,272.39","1,273.31","1,257.29","1,258.60","1,258.60"
13-Jul-06,"1,258.58","1,258.58","1,241.43","1,242.28","1,242.28"
14-Jul-06,"1,242.29","1,242.70","1,228.45","1,236.20","1,236.20"
17-Jul-06,"1,236.20","1,240.07","1,231.49","1,234.49","1,234.49"
18-Jul-06,"1,234.48","1,239.86","1,224.54","1,236.86","1,236.86"
19-Jul-06,"1,236.74","1,261.81","1,236.74","1,259.81","1,259.81"
20-Jul-06,"1,259.81","1,262.56","1,249.13","1,249.13","1,249.13"
21-Jul-06,"1,249.12","1,250.96","1,238.72","1,240.29","1,240.29"
24-Jul-06,"1,240.25","1,262.50","1,240.25","1,260.91","1,260.91"
25-Jul-06,"1,260.91","1,272.39","1,257.19","1,268.88","1,268.88"
26-Jul-06,"1,268.87","1,273.89","1,261.94","1,268.40","1,268.40"
27-Jul-06,"1,268.20","1,275.85","1,261.92","1,263.20","1,263.20"
28-Jul-06,"1,263.15","1,280.42","1,263.15","1,278.55","1,278.55"
31-Jul-06,"1,278.53","1,278.66","1,274.31","1,276.66","1,276.66"
1-Aug-06,"1,278.53","1,278.66","1,265.71","1,270.92","1,270.92"
2-Aug-06,"1,270.73","1,283.42","1,270.73","1,277.41","1,277.41"
3-Aug-06,"1,278.22","1,283.96","1,271.25","1,280.27","1,280.27"
4-Aug-06,"1,280.26","1,292.92","1,273.82","1,279.36","1,279.36"
7-Aug-06,"1,279.31","1,279.31","1,273.00","1,275.77","1,275.77"
8-Aug-06,"1,275.67","1,282.75","1,268.37","1,271.48","1,271.48"
9-Aug-06,"1,271.13","1,283.74","1,264.73","1,265.95","1,265.95"
10-Aug-06,"1,265.72","1,272.55","1,261.30","1,271.81","1,271.81"
11-Aug-06,"1,271.64","1,271.64","1,262.08","1,266.74","1,266.74"
14-Aug-06,"1,266.67","1,278.90","1,266.67","1,268.21","1,268.21"
15-Aug-06,"1,268.19","1,286.23","1,268.19","1,285.58","1,285.58"
16-Aug-06,"1,285.27","1,296.21","1,285.27","1,295.43","1,295.43"
17-Aug-06,"1,295.37","1,300.78","1,292.71","1,297.48","1,297.48"
18-Aug-06,"1,297.48","1,302.30","1,293.57","1,302.30","1,302.30"
21-Aug-06,"1,302.30","1,302.30","1,295.51","1,297.52","1,297.52"
22-Aug-06,"1,297.52","1,302.49","1,294.44","1,298.82","1,298.82"
23-Aug-06,"1,298.73","1,301.50","1,289.82","1,292.99","1,292.99"
24-Aug-06,"1,292.97","1,297.23","1,291.40","1,296.06","1,296.06"
25-Aug-06,"1,295.92","1,298.88","1,292.39","1,295.09","1,295.09"
28-Aug-06,"1,295.09","1,305.02","1,293.97","1,301.78","1,301.78"
29-Aug-06,"1,301.57","1,305.02","1,295.29","1,304.28","1,304.28"
30-Aug-06,"1,303.70","1,306.74","1,302.15","1,305.37","1,305.37"
31-Aug-06,"1,304.25","1,306.11","1,302.45","1,303.82","1,303.82"
1-Sep-06,"1,303.80","1,312.03","1,303.80","1,311.01","1,311.01"
5-Sep-06,"1,310.94","1,314.67","1,308.82","1,313.25","1,313.25"
6-Sep-06,"1,313.04","1,313.04","1,299.28","1,300.26","1,300.26"
7-Sep-06,"1,300.21","1,301.25","1,292.13","1,294.02","1,294.02"
8-Sep-06,"1,294.02","1,300.14","1,294.02","1,298.92","1,298.92"
11-Sep-06,"1,298.86","1,302.36","1,290.93","1,299.54","1,299.54"
12-Sep-06,"1,299.53","1,314.28","1,299.53","1,313.00","1,313.00"
13-Sep-06,"1,312.74","1,319.92","1,311.12","1,318.07","1,318.07"
14-Sep-06,"1,318.00","1,318.00","1,313.25","1,316.28","1,316.28"
15-Sep-06,"1,316.28","1,324.65","1,316.28","1,319.66","1,319.66"
18-Sep-06,"1,319.85","1,324.87","1,318.16","1,321.18","1,321.18"
19-Sep-06,"1,321.17","1,322.04","1,312.17","1,317.64","1,317.64"
20-Sep-06,"1,318.28","1,328.53","1,318.28","1,325.18","1,325.18"
21-Sep-06,"1,324.89","1,328.19","1,315.45","1,318.03","1,318.03"
22-Sep-06,"1,318.03","1,318.03","1,310.94","1,314.78","1,314.78"
25-Sep-06,"1,314.78","1,329.35","1,311.58","1,326.37","1,326.37"
26-Sep-06,"1,326.35","1,336.60","1,325.30","1,336.35","1,336.35"
27-Sep-06,"1,336.12","1,340.08","1,333.54","1,336.59","1,336.59"
28-Sep-06,"1,336.56","1,340.28","1,333.75","1,338.88","1,338.88"
29-Sep-06,"1,339.15","1,339.88","1,335.64","1,335.85","1,335.85"
2-Oct-06,"1,335.82","1,338.54","1,330.28","1,331.32","1,331.32"
3-Oct-06,"1,331.32","1,338.31","1,327.10","1,334.11","1,334.11"
4-Oct-06,"1,333.81","1,350.20","1,331.48","1,350.20","1,350.20"
5-Oct-06,"1,349.84","1,353.79","1,347.75","1,353.22","1,353.22"
6-Oct-06,"1,353.22","1,353.22","1,344.21","1,349.59","1,349.59"
9-Oct-06,"1,349.58","1,352.69","1,346.55","1,350.66","1,350.66"
10-Oct-06,"1,350.62","1,354.23","1,348.60","1,353.42","1,353.42"
11-Oct-06,"1,353.28","1,353.97","1,343.57","1,349.95","1,349.95"
12-Oct-06,"1,349.94","1,363.76","1,349.94","1,362.83","1,362.83"
13-Oct-06,"1,362.82","1,366.63","1,360.50","1,365.62","1,365.62"
16-Oct-06,"1,365.61","1,370.20","1,364.48","1,369.06","1,369.06"
17-Oct-06,"1,369.05","1,369.05","1,356.87","1,364.05","1,364.05"
18-Oct-06,"1,363.93","1,372.87","1,360.95","1,365.80","1,365.80"
19-Oct-06,"1,365.95","1,368.09","1,362.06","1,366.96","1,366.96"
20-Oct-06,"1,366.94","1,368.66","1,362.10","1,368.60","1,368.60"
23-Oct-06,"1,368.58","1,377.40","1,363.94","1,377.02","1,377.02"
24-Oct-06,"1,377.02","1,377.78","1,372.42","1,377.38","1,377.38"
25-Oct-06,"1,377.36","1,383.61","1,376.00","1,382.22","1,382.22"
26-Oct-06,"1,382.21","1,389.45","1,379.47","1,389.08","1,389.08"
27-Oct-06,"1,388.89","1,388.89","1,375.85","1,377.34","1,377.34"
30-Oct-06,"1,377.30","1,381.22","1,373.46","1,377.93","1,377.93"
31-Oct-06,"1,377.93","1,381.21","1,372.19","1,377.94","1,377.94"
1-Nov-06,"1,377.76","1,381.95","1,366.26","1,367.81","1,367.81"
2-Nov-06,"1,367.44","1,368.39","1,362.21","1,367.34","1,367.34"
3-Nov-06,"1,367.31","1,371.68","1,360.98","1,364.30","1,364.30"
6-Nov-06,"1,364.27","1,381.40","1,364.27","1,379.78","1,379.78"
7-Nov-06,"1,379.75","1,388.19","1,379.19","1,382.84","1,382.84"
8-Nov-06,"1,382.50","1,388.61","1,379.33","1,385.72","1,385.72"
9-Nov-06,"1,385.43","1,388.92","1,377.31","1,378.33","1,378.33"
10-Nov-06,"1,378.33","1,381.04","1,375.60","1,380.90","1,380.90"
13-Nov-06,"1,380.58","1,387.61","1,378.80","1,384.42","1,384.42"
14-Nov-06,"1,384.36","1,394.49","1,379.07","1,393.22","1,393.22"
15-Nov-06,"1,392.91","1,401.35","1,392.13","1,396.57","1,396.57"
16-Nov-06,"1,396.53","1,403.76","1,396.53","1,399.76","1,399.76"
17-Nov-06,"1,399.76","1,401.21","1,394.55","1,401.20","1,401.20"
20-Nov-06,"1,401.17","1,404.37","1,397.85","1,400.50","1,400.50"
21-Nov-06,"1,400.43","1,403.49","1,399.99","1,402.81","1,402.81"
22-Nov-06,"1,402.69","1,407.89","1,402.26","1,406.09","1,406.09"
24-Nov-06,"1,405.94","1,405.94","1,399.25","1,400.95","1,400.95"
27-Nov-06,"1,400.95","1,400.95","1,381.44","1,381.96","1,381.96"
28-Nov-06,"1,381.61","1,387.91","1,377.83","1,386.72","1,386.72"
29-Nov-06,"1,386.11","1,401.14","1,386.11","1,399.48","1,399.48"
30-Nov-06,"1,399.47","1,406.30","1,393.83","1,400.63","1,400.63"
1-Dec-06,"1,400.63","1,402.46","1,385.93","1,396.71","1,396.71"
4-Dec-06,"1,396.67","1,411.23","1,396.67","1,409.12","1,409.12"
5-Dec-06,"1,409.10","1,415.27","1,408.78","1,414.76","1,414.76"
6-Dec-06,"1,414.40","1,415.93","1,411.05","1,412.90","1,412.90"
7-Dec-06,"1,412.86","1,418.27","1,406.80","1,407.29","1,407.29"
8-Dec-06,"1,407.27","1,414.09","1,403.67","1,409.84","1,409.84"
11-Dec-06,"1,409.81","1,415.60","1,408.56","1,413.04","1,413.04"
12-Dec-06,"1,413.00","1,413.78","1,404.75","1,411.56","1,411.56"
13-Dec-06,"1,411.32","1,416.64","1,411.05","1,413.21","1,413.21"
14-Dec-06,"1,413.16","1,427.23","1,413.16","1,425.49","1,425.49"
15-Dec-06,"1,425.48","1,431.63","1,425.48","1,427.09","1,427.09"
18-Dec-06,"1,427.08","1,431.81","1,420.65","1,422.48","1,422.48"
19-Dec-06,"1,422.42","1,428.30","1,414.88","1,425.55","1,425.55"
20-Dec-06,"1,425.51","1,429.05","1,423.51","1,423.53","1,423.53"
21-Dec-06,"1,423.20","1,426.40","1,415.90","1,418.30","1,418.30"
22-Dec-06,"1,418.10","1,418.82","1,410.28","1,410.76","1,410.76"
26-Dec-06,"1,410.75","1,417.91","1,410.45","1,416.90","1,416.90"
27-Dec-06,"1,416.63","1,427.72","1,416.63","1,426.84","1,426.84"
28-Dec-06,"1,426.77","1,427.26","1,422.05","1,424.73","1,424.73"
29-Dec-06,"1,424.71","1,427.00","1,416.84","1,418.30","1,418.30"
3-Jan-07,"1,418.03","1,429.42","1,407.86","1,416.60","1,416.60"
4-Jan-07,"1,416.60","1,421.84","1,408.43","1,418.34","1,418.34"
5-Jan-07,"1,418.34","1,418.34","1,405.75","1,409.71","1,409.71"
8-Jan-07,"1,409.26","1,414.98","1,403.97","1,412.84","1,412.84"
9-Jan-07,"1,412.84","1,415.61","1,405.42","1,412.11","1,412.11"
10-Jan-07,"1,408.70","1,415.99","1,405.32","1,414.85","1,414.85"
11-Jan-07,"1,414.84","1,427.12","1,414.84","1,423.82","1,423.82"
12-Jan-07,"1,423.82","1,431.23","1,422.58","1,430.73","1,430.73"
16-Jan-07,"1,430.73","1,433.93","1,428.62","1,431.90","1,431.90"
17-Jan-07,"1,431.77","1,435.27","1,428.57","1,430.62","1,430.62"
18-Jan-07,"1,430.59","1,432.96","1,424.21","1,426.37","1,426.37"
19-Jan-07,"1,426.35","1,431.57","1,425.19","1,430.50","1,430.50"
22-Jan-07,"1,430.47","1,431.39","1,420.40","1,422.95","1,422.95"
23-Jan-07,"1,422.95","1,431.33","1,421.66","1,427.99","1,427.99"
24-Jan-07,"1,427.96","1,440.14","1,427.96","1,440.13","1,440.13"
25-Jan-07,"1,440.12","1,440.69","1,422.34","1,423.90","1,423.90"
26-Jan-07,"1,423.90","1,427.27","1,416.96","1,422.18","1,422.18"
29-Jan-07,"1,422.03","1,426.94","1,418.46","1,420.62","1,420.62"
30-Jan-07,"1,420.61","1,428.82","1,420.61","1,428.82","1,428.82"
31-Jan-07,"1,428.65","1,441.61","1,424.78","1,438.24","1,438.24"
1-Feb-07,"1,437.90","1,446.64","1,437.90","1,445.94","1,445.94"
2-Feb-07,"1,445.94","1,449.33","1,444.49","1,448.39","1,448.39"
5-Feb-07,"1,448.33","1,449.38","1,443.85","1,446.99","1,446.99"
6-Feb-07,"1,446.98","1,450.19","1,443.40","1,448.00","1,448.00"
7-Feb-07,"1,447.41","1,452.99","1,446.44","1,450.02","1,450.02"
8-Feb-07,"1,449.99","1,450.45","1,442.81","1,448.31","1,448.31"
9-Feb-07,"1,448.25","1,452.45","1,433.44","1,438.06","1,438.06"
12-Feb-07,"1,438.00","1,439.11","1,431.44","1,433.37","1,433.37"
13-Feb-07,"1,433.22","1,444.41","1,433.22","1,444.26","1,444.26"
14-Feb-07,"1,443.91","1,457.65","1,443.91","1,455.30","1,455.30"
15-Feb-07,"1,455.15","1,457.97","1,453.19","1,456.81","1,456.81"
16-Feb-07,"1,456.77","1,456.77","1,451.57","1,455.54","1,455.54"
20-Feb-07,"1,455.53","1,460.53","1,449.20","1,459.68","1,459.68"
21-Feb-07,"1,459.60","1,459.60","1,452.02","1,457.63","1,457.63"
22-Feb-07,"1,457.29","1,461.57","1,450.51","1,456.38","1,456.38"
23-Feb-07,"1,456.22","1,456.22","1,448.36","1,451.19","1,451.19"
26-Feb-07,"1,451.04","1,456.95","1,445.48","1,449.37","1,449.37"
27-Feb-07,"1,449.25","1,449.25","1,389.42","1,399.04","1,399.04"
28-Feb-07,"1,398.64","1,415.89","1,396.65","1,406.82","1,406.82"
1-Mar-07,"1,406.80","1,409.46","1,380.87","1,403.17","1,403.17"
2-Mar-07,"1,403.16","1,403.40","1,386.87","1,387.17","1,387.17"
5-Mar-07,"1,387.11","1,391.86","1,373.97","1,374.12","1,374.12"
6-Mar-07,"1,374.06","1,397.90","1,374.06","1,395.41","1,395.41"
7-Mar-07,"1,395.02","1,401.16","1,390.64","1,391.97","1,391.97"
8-Mar-07,"1,391.88","1,407.93","1,391.88","1,401.89","1,401.89"
9-Mar-07,"1,401.89","1,410.15","1,397.30","1,402.84","1,402.84"
12-Mar-07,"1,402.80","1,409.34","1,398.40","1,406.60","1,406.60"
13-Mar-07,"1,406.23","1,406.23","1,377.71","1,377.95","1,377.95"
14-Mar-07,"1,377.86","1,388.09","1,363.98","1,387.17","1,387.17"
15-Mar-07,"1,387.11","1,395.73","1,385.16","1,392.28","1,392.28"
16-Mar-07,"1,392.28","1,397.51","1,383.63","1,386.95","1,386.95"
19-Mar-07,"1,386.95","1,403.20","1,386.95","1,402.06","1,402.06"
20-Mar-07,"1,402.04","1,411.53","1,400.70","1,410.94","1,410.94"
21-Mar-07,"1,410.92","1,437.77","1,409.75","1,435.04","1,435.04"
22-Mar-07,"1,435.04","1,437.66","1,429.88","1,434.54","1,434.54"
23-Mar-07,"1,434.54","1,438.89","1,433.21","1,436.11","1,436.11"
26-Mar-07,"1,436.11","1,437.65","1,423.28","1,437.50","1,437.50"
27-Mar-07,"1,437.49","1,437.49","1,425.54","1,428.61","1,428.61"
28-Mar-07,"1,428.35","1,428.35","1,414.07","1,417.23","1,417.23"
29-Mar-07,"1,417.17","1,426.24","1,413.27","1,422.53","1,422.53"
30-Mar-07,"1,422.52","1,429.22","1,408.90","1,420.86","1,420.86"
2-Apr-07,"1,420.83","1,425.49","1,416.37","1,424.55","1,424.55"
3-Apr-07,"1,424.27","1,440.57","1,424.27","1,437.77","1,437.77"
4-Apr-07,"1,437.75","1,440.16","1,435.08","1,439.37","1,439.37"
5-Apr-07,"1,438.94","1,444.88","1,436.67","1,443.76","1,443.76"
9-Apr-07,"1,443.77","1,448.10","1,443.28","1,444.61","1,444.61"
10-Apr-07,"1,444.58","1,448.73","1,443.99","1,448.39","1,448.39"
11-Apr-07,"1,448.23","1,448.39","1,436.15","1,438.87","1,438.87"
12-Apr-07,"1,438.87","1,448.02","1,433.91","1,447.80","1,447.80"
13-Apr-07,"1,447.80","1,453.11","1,444.15","1,452.85","1,452.85"
16-Apr-07,"1,452.84","1,468.62","1,452.84","1,468.33","1,468.33"
17-Apr-07,"1,468.47","1,474.35","1,467.15","1,471.48","1,471.48"
18-Apr-07,"1,471.47","1,476.57","1,466.41","1,472.50","1,472.50"
19-Apr-07,"1,472.48","1,474.23","1,464.47","1,470.73","1,470.73"
20-Apr-07,"1,470.69","1,484.74","1,470.69","1,484.35","1,484.35"
23-Apr-07,"1,484.33","1,487.32","1,480.19","1,480.93","1,480.93"
24-Apr-07,"1,480.93","1,483.82","1,473.74","1,480.41","1,480.41"
25-Apr-07,"1,480.28","1,496.59","1,480.28","1,495.42","1,495.42"
26-Apr-07,"1,495.27","1,498.02","1,491.17","1,494.25","1,494.25"
27-Apr-07,"1,494.21","1,497.32","1,488.67","1,494.07","1,494.07"
30-Apr-07,"1,494.07","1,497.16","1,482.29","1,482.37","1,482.37"
1-May-07,"1,482.37","1,487.27","1,476.70","1,486.30","1,486.30"
2-May-07,"1,486.13","1,499.10","1,486.13","1,495.92","1,495.92"
3-May-07,"1,495.56","1,503.34","1,495.56","1,502.39","1,502.39"
4-May-07,"1,502.35","1,510.34","1,501.80","1,505.62","1,505.62"
7-May-07,"1,505.57","1,511.00","1,505.54","1,509.48","1,509.48"
8-May-07,"1,509.36","1,509.36","1,500.66","1,507.72","1,507.72"
9-May-07,"1,507.32","1,513.80","1,503.77","1,512.58","1,512.58"
10-May-07,"1,512.33","1,512.33","1,491.42","1,491.47","1,491.47"
11-May-07,"1,491.47","1,506.24","1,491.47","1,505.85","1,505.85"
14-May-07,"1,505.76","1,510.90","1,498.34","1,503.15","1,503.15"
15-May-07,"1,503.11","1,514.83","1,500.43","1,501.19","1,501.19"
16-May-07,"1,500.75","1,514.15","1,500.75","1,514.14","1,514.14"
17-May-07,"1,514.01","1,517.14","1,509.29","1,512.75","1,512.75"
18-May-07,"1,512.74","1,522.75","1,512.74","1,522.75","1,522.75"
21-May-07,"1,522.75","1,529.87","1,522.71","1,525.10","1,525.10"
22-May-07,"1,525.10","1,529.24","1,522.05","1,524.12","1,524.12"
23-May-07,"1,524.09","1,532.43","1,521.90","1,522.28","1,522.28"
24-May-07,"1,522.10","1,529.31","1,505.18","1,507.51","1,507.51"
25-May-07,"1,507.50","1,517.41","1,507.50","1,515.73","1,515.73"
29-May-07,"1,515.55","1,521.80","1,512.02","1,518.11","1,518.11"
30-May-07,"1,517.60","1,530.23","1,510.06","1,530.23","1,530.23"
31-May-07,"1,530.19","1,535.56","1,528.26","1,530.62","1,530.62"
1-Jun-07,"1,530.62","1,540.56","1,530.62","1,536.34","1,536.34"
4-Jun-07,"1,536.28","1,540.53","1,532.31","1,539.18","1,539.18"
5-Jun-07,"1,539.12","1,539.12","1,525.62","1,530.95","1,530.95"
6-Jun-07,"1,530.57","1,530.57","1,514.13","1,517.38","1,517.38"
7-Jun-07,"1,517.36","1,517.36","1,490.37","1,490.72","1,490.72"
8-Jun-07,"1,490.71","1,507.76","1,487.41","1,507.67","1,507.67"
11-Jun-07,"1,507.64","1,515.53","1,503.35","1,509.12","1,509.12"
12-Jun-07,"1,509.12","1,511.33","1,492.97","1,493.00","1,493.00"
13-Jun-07,"1,492.65","1,515.70","1,492.65","1,515.67","1,515.67"
14-Jun-07,"1,515.58","1,526.45","1,515.58","1,522.97","1,522.97"
15-Jun-07,"1,522.97","1,538.71","1,522.97","1,532.91","1,532.91"
18-Jun-07,"1,532.90","1,535.44","1,529.31","1,531.05","1,531.05"
19-Jun-07,"1,531.02","1,535.85","1,525.67","1,533.70","1,533.70"
20-Jun-07,"1,533.68","1,537.32","1,512.36","1,512.84","1,512.84"
21-Jun-07,"1,512.50","1,522.90","1,504.75","1,522.19","1,522.19"
22-Jun-07,"1,522.19","1,522.19","1,500.74","1,502.56","1,502.56"
25-Jun-07,"1,502.56","1,514.29","1,492.68","1,497.74","1,497.74"
26-Jun-07,"1,497.68","1,506.12","1,490.54","1,492.89","1,492.89"
27-Jun-07,"1,492.62","1,506.80","1,484.18","1,506.34","1,506.34"
28-Jun-07,"1,506.32","1,514.84","1,503.41","1,505.71","1,505.71"
29-Jun-07,"1,505.70","1,517.53","1,493.61","1,503.35","1,503.35"
2-Jul-07,"1,504.66","1,519.45","1,504.66","1,519.43","1,519.43"
3-Jul-07,"1,519.12","1,526.01","1,519.12","1,524.87","1,524.87"
5-Jul-07,"1,524.86","1,526.57","1,517.72","1,525.40","1,525.40"
6-Jul-07,"1,524.96","1,532.40","1,520.47","1,530.44","1,530.44"
9-Jul-07,"1,530.43","1,534.26","1,527.45","1,531.85","1,531.85"
10-Jul-07,"1,531.85","1,531.85","1,510.01","1,510.12","1,510.12"
11-Jul-07,"1,509.93","1,519.34","1,506.10","1,518.76","1,518.76"
12-Jul-07,"1,518.74","1,547.92","1,518.74","1,547.70","1,547.70"
13-Jul-07,"1,547.68","1,555.10","1,544.85","1,552.50","1,552.50"
16-Jul-07,"1,552.50","1,555.90","1,546.69","1,549.52","1,549.52"
17-Jul-07,"1,549.52","1,555.32","1,547.74","1,549.37","1,549.37"
18-Jul-07,"1,549.20","1,549.20","1,533.67","1,546.17","1,546.17"
19-Jul-07,"1,546.13","1,555.20","1,546.13","1,553.08","1,553.08"
